loan_amnt,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,loan_status,purpose,title,dti,delinq_2yrs,date,Reference number
4275.0, 36 months, 26.06%,172.38,DCW,3 years,OWN,42000.0,Charged Off,other,Other,27.8,0.0,01/04/2015,47441950
5325.0, 36 months, 15.41%,185.67,0vernite support manager,10+ years,RENT,55000.0,Fully Paid,debt_consolidation,Debt consolidation,24.44,0.0,01/11/2015,45328897
30000.0, 60 months, 18.84%,775.58,Dept. Manager,4 years,RENT,62000.0,Charged Off,debt_consolidation,Debt consolidation,32.85,0.0,01/03/2015,41042507
15000.0, 60 months, 13.99%,348.95,local driver,6 years,RENT,72000.0,Fully Paid,debt_consolidation,Debt consolidation,17.43,0.0,01/04/2015,43420835
19500.0, 60 months, 23.43%,554.55,senior appeal associate,6 years,MORTGAGE,46588.0,Fully Paid,debt_consolidation,Debt consolidation,31.56,0.0,01/07/2014,75476227
22750.0, 60 months, 25.89%,679.67,Accountant,6 years,RENT,60000.0,Fully Paid,debt_consolidation,Debt consolidation,13.62,4.0,01/04/2014,29507397
2500.0, 36 months, 13.99%,85.44,Coordinator/Academic Support,3 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,Debt consolidation,37.86,1.0,01/03/2015,32552474
2100.0, 36 months, 14.47%,72.26,Engineer,7 years,MORTGAGE,63401.0,Fully Paid,debt_consolidation,Debt consolidation,24.76,3.0,01/01/2014,65932712
25000.0, 36 months, 11.99%,830.24,Clinical Supervisor,10+ years,MORTGAGE,85000.0,Fully Paid,credit_card,Credit card refinancing,17.24,0.0,01/02/2014,75080380
16000.0, 60 months, 13.65%,369.4,Web Application Developer,< 1 year,MORTGAGE,80000.0,Fully Paid,home_improvement,Home improvement,12.48,1.0,01/04/2014,76883174
29500.0, 36 months,  6.39%,902.67,Regional Manager,2 years,MORTGAGE,107600.0,Fully Paid,credit_card,Credit card refinancing,18.96,0.0,01/03/2015,33286596
23000.0, 36 months, 13.98%,785.87,Vice President of Claims,8 years,MORTGAGE,260000.0,Charged Off,home_improvement,Home improvement,16.23,4.0,01/05/2014,10500875
21000.0, 36 months, 12.29%,700.42,survey manager,7 years,RENT,100000.0,Fully Paid,debt_consolidation,Debt consolidation,25.96,2.0,01/02/2015,20126345
18000.0, 36 months, 15.61%,629.37,Clinical Liaison,9 years,RENT,103813.0,Fully Paid,debt_consolidation,Debt consolidation,14.23,0.0,01/01/2014,13855605
16000.0, 36 months,  6.49%,490.32,Corporate Banker ,10+ years,MORTGAGE,105000.0,Fully Paid,credit_card,Credit card refinancing,14.55,0.0,01/08/2014,17244910
4500.0, 36 months, 12.99%,151.61,AVP,4 years,RENT,51000.0,Fully Paid,debt_consolidation,Debt consolidation,3.84,0.0,01/04/2014,38679502
4800.0, 36 months, 15.41%,167.36,,n/a,RENT,20000.0,Fully Paid,debt_consolidation,Debt consolidation,21.43,0.0,01/11/2015,66386848
6700.0, 36 months, 10.99%,219.32,mintenance/mechanic,8 years,MORTGAGE,33700.0,Fully Paid,credit_card,Credit card refinancing,4.7,0.0,01/03/2014,90305560
21000.0, 36 months, 13.35%,711.12,CRM Solution Architect,7 years,MORTGAGE,105000.0,Fully Paid,home_improvement,Home improvement,21.41,0.0,01/10/2014,16516055
11900.0, 60 months,  9.49%,249.87,Lead System Specialist,3 years,RENT,78000.0,Fully Paid,debt_consolidation,Debt consolidation,16.77,0.0,01/01/2015,22853330
17875.0, 60 months, 16.99%,444.15,RN,6 years,RENT,80000.0,Fully Paid,credit_card,Credit card refinancing,16.73,0.0,01/06/2014,48975877
35000.0, 36 months, 19.47%,1291.3,Sergeant Inspector,10+ years,RENT,150000.0,Fully Paid,debt_consolidation,Debt consolidation,10.63,3.0,01/04/2014,58719109
11000.0, 36 months,  9.99%,354.89,maint. elec.,10+ years,OWN,40000.0,Fully Paid,debt_consolidation,Debt consolidation,16.98,0.0,01/08/2015,29472460
30000.0, 36 months, 11.53%,989.71,Manager,2 years,MORTGAGE,100000.0,Fully Paid,credit_card,Credit card refinancing,20.77,2.0,01/06/2015,20496946
10000.0, 36 months, 13.99%,341.73,Paralegal,10+ years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,Debt consolidation,24.21,0.0,01/05/2015,87899518
7500.0, 36 months,  6.89%,231.21,Engineer,< 1 year,RENT,74000.0,Fully Paid,debt_consolidation,Debt consolidation,14.92,0.0,01/11/2015,53381822
12600.0, 36 months, 17.86%,454.64,Accounts Payable Manager,2 years,RENT,42000.0,Fully Paid,debt_consolidation,Debt consolidation,15.26,0.0,01/11/2014,30868329
15000.0, 36 months, 12.49%,501.74,Online Editor,< 1 year,RENT,65000.0,Fully Paid,debt_consolidation,Debt consolidation,14.9,0.0,01/03/2014,17855671
14000.0, 36 months, 16.49%,495.6,Territory Sales Manager,5 years,RENT,80000.0,Fully Paid,debt_consolidation,Debt consolidation,23.46,0.0,01/11/2014,74415983
19300.0, 60 months, 18.99%,500.55,,n/a,RENT,43000.0,Charged Off,credit_card,Credit card refinancing,20.71,0.0,01/08/2014,67292693
10000.0, 36 months, 14.31%,343.29,Advance,9 years,RENT,75000.0,Fully Paid,credit_card,Credit card refinancing,10.99,0.0,01/02/2015,65626218
18000.0, 36 months,  9.67%,578.03,Senior Project Engineer,4 years,RENT,85000.0,Fully Paid,other,Other,18.23,0.0,01/04/2014,27023996
2725.0, 36 months, 15.61%,95.28,service plumber,5 years,RENT,35000.0,Fully Paid,debt_consolidation,Debt consolidation,21.64,0.0,01/04/2015,49365098
8800.0, 36 months, 10.99%,288.06,Account Manager,10+ years,MORTGAGE,62500.0,Fully Paid,debt_consolidation,Debt consolidation,14.27,0.0,01/08/2015,30923148
8000.0, 36 months,  9.67%,256.9,CNA,1 year,RENT,29495.0,Fully Paid,debt_consolidation,Debt consolidation,11.48,0.0,01/05/2014,69676618
8000.0, 36 months, 12.29%,266.83,Lead Vehicle Service Attendant ,10+ years,RENT,55000.0,Charged Off,debt_consolidation,Debt consolidation,26.27,0.0,01/09/2015,29256029
6100.0, 36 months, 15.61%,213.29,Loan Closing Specialist,10+ years,RENT,81000.0,Fully Paid,debt_consolidation,Debt consolidation,16.0,1.0,01/07/2015,88468889
14800.0, 36 months, 11.67%,489.25,Quality ,5 years,RENT,55000.0,Fully Paid,debt_consolidation,Debt consolidation,21.65,0.0,01/07/2014,63442946
35000.0, 36 months, 21.48%,1327.27,Senior Executive loan officer,10+ years,MORTGAGE,210000.0,Fully Paid,home_improvement,Home improvement,7.34,0.0,01/02/2014,27441390
7575.0, 36 months, 14.16%,259.49,sales associate,4 years,MORTGAGE,52000.0,Fully Paid,debt_consolidation,Debt consolidation,16.78,0.0,01/03/2014,65610069
19750.0, 60 months, 21.67%,541.78,Operator,9 years,MORTGAGE,80000.0,Charged Off,debt_consolidation,Debt consolidation,31.97,0.0,01/04/2015,98231876
35000.0, 60 months, 19.99%,927.1,Supervisor,< 1 year,RENT,92000.0,Charged Off,small_business,Business,32.38,0.0,01/11/2014,24249030
20000.0, 60 months, 14.47%,470.26,surgical first assist,< 1 year,MORTGAGE,50000.0,Fully Paid,debt_consolidation,Debt consolidation,14.91,0.0,01/01/2014,72804439
18000.0, 60 months, 13.35%,412.79,store manager,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,Debt consolidation,16.18,1.0,01/06/2014,24285430
12000.0, 60 months, 14.99%,285.42,Truck Driver,9 years,OWN,32000.0,Charged Off,debt_consolidation,Debt consolidation,11.14,0.0,01/01/2015,36919102
4500.0, 36 months, 10.99%,147.31,,n/a,OWN,24000.0,Fully Paid,debt_consolidation,Debt consolidation,31.8,1.0,01/04/2015,78034643
10000.0, 36 months, 11.99%,332.1,Carpenter ,2 years,MORTGAGE,143000.0,Fully Paid,debt_consolidation,Debt consolidation,6.64,3.0,01/11/2014,72316854
8500.0, 36 months, 12.49%,284.32,register nurse,6 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,Debt consolidation,14.43,0.0,01/05/2014,42090561
7375.0, 36 months, 15.61%,257.87,assembler 3,9 years,RENT,50000.0,Fully Paid,debt_consolidation,Debt consolidation,17.33,0.0,01/03/2014,70979408
5000.0, 36 months, 16.55%,177.15,,n/a,RENT,19272.0,Charged Off,moving,Moving and relocation,16.5,2.0,01/02/2015,12503188
8000.0, 36 months, 12.99%,269.52,Training Assistant,7 years,OWN,43000.0,Fully Paid,debt_consolidation,Debt consolidation,21.41,0.0,01/08/2014,43737587
30000.0, 36 months, 10.15%,970.13,Laboratory Technician,10+ years,MORTGAGE,75000.0,Charged Off,debt_consolidation,Debt consolidation,13.36,0.0,01/05/2014,91995375
26000.0, 60 months, 13.65%,600.27,Nuclear Security Officer,6 years,MORTGAGE,70000.0,Charged Off,debt_consolidation,Debt consolidation,18.19,0.0,01/04/2014,70420241
6000.0, 36 months, 12.85%,201.74,Manager,10+ years,MORTGAGE,95000.0,Fully Paid,credit_card,Credit card refinancing,26.18,0.0,01/01/2014,48515749
12575.0, 36 months, 13.33%,425.71,Computer Network Engineer,10+ years,RENT,127900.0,Charged Off,debt_consolidation,Debt consolidation,8.74,0.0,01/02/2015,70339004
10000.0, 36 months, 12.49%,334.49,Financial Service Rep,1 year,RENT,35000.0,Fully Paid,debt_consolidation,Debt consolidation,14.37,0.0,01/07/2014,23423720
4000.0, 36 months, 18.99%,146.61,Supervisior,10+ years,RENT,72000.0,Fully Paid,moving,Moving and relocation,11.32,0.0,01/08/2014,86335978
35000.0, 36 months, 10.15%,1131.82,Principal Engineer - Director of So Cal ,1 year,MORTGAGE,145000.0,Fully Paid,debt_consolidation,Debt consolidation,15.29,1.0,01/07/2014,96459094
4000.0, 36 months, 18.25%,145.12,Property Manager,5 years,RENT,41499.0,Fully Paid,other,Other,31.59,0.0,01/07/2015,65577873
8500.0, 36 months, 12.49%,284.32,RCA,< 1 year,RENT,36000.0,Fully Paid,debt_consolidation,Debt consolidation,25.17,3.0,01/10/2014,41425014
11500.0, 36 months, 12.85%,386.66,Manager,2 years,MORTGAGE,56000.0,Fully Paid,credit_card,Credit card refinancing,17.47,0.0,01/01/2014,58637530
1800.0, 36 months, 10.49%,58.5,driver,< 1 year,RENT,65000.0,Fully Paid,debt_consolidation,Debt consolidation,9.38,0.0,01/01/2015,50584593
16100.0, 60 months, 10.99%,349.98,overhead linemen,7 years,OWN,80000.0,Fully Paid,debt_consolidation,Debt consolidation,4.53,0.0,01/06/2014,58650642
5600.0, 36 months,  8.90%,177.82,Supervisor,8 years,MORTGAGE,40000.0,Fully Paid,credit_card,Credit card refinancing,11.28,0.0,01/03/2014,42958124
18000.0, 36 months, 12.29%,600.36,President,10+ years,RENT,75000.0,Fully Paid,other,Other,10.4,0.0,01/06/2015,40932182
30000.0, 60 months, 19.47%,786.0,Minister,2 years,RENT,76131.0,Fully Paid,debt_consolidation,Debt consolidation,13.06,0.0,01/04/2014,97676934
20400.0, 60 months, 11.44%,448.04,,n/a,MORTGAGE,48000.0,Charged Off,debt_consolidation,Debt consolidation,18.21,0.0,01/02/2015,46732715
8000.0, 36 months, 12.29%,266.83,teller,< 1 year,OWN,25000.0,Fully Paid,credit_card,Credit card refinancing,33.17,0.0,01/10/2015,34274631
30000.0, 60 months, 12.39%,673.27,Project manager,< 1 year,MORTGAGE,90000.0,Fully Paid,debt_consolidation,Debt consolidation,15.32,0.0,01/11/2014,66573250
35000.0, 36 months, 17.86%,1262.88,,n/a,MORTGAGE,135000.0,Fully Paid,debt_consolidation,Debt consolidation,14.67,2.0,01/11/2015,55421552
1000.0, 36 months, 15.61%,34.97,Electrician,7 years,MORTGAGE,90000.0,Fully Paid,other,Other,27.88,1.0,01/07/2015,10491364
6000.0, 36 months, 15.61%,209.79,sheet metal,5 years,RENT,47000.0,Fully Paid,debt_consolidation,Debt consolidation,29.54,0.0,01/08/2015,92576409
1500.0, 36 months, 14.48%,51.62,,n/a,RENT,27768.0,Fully Paid,credit_card,Credit card refinancing,33.02,0.0,01/12/2015,91781213
20000.0, 36 months, 16.99%,712.96,Facilitys manager,4 years,MORTGAGE,58500.0,Fully Paid,debt_consolidation,Debt consolidation,13.45,0.0,01/07/2015,11435400
19275.0, 36 months, 13.66%,655.6,Chef,1 year,RENT,42000.0,Fully Paid,credit_card,Credit card refinancing,29.49,0.0,01/01/2015,45473952
8125.0, 36 months, 15.59%,284.01,CPL,4 years,OWN,40000.0,Charged Off,debt_consolidation,Debt consolidation,20.64,1.0,01/11/2014,40062041
12000.0, 36 months,  6.03%,365.23,Supervisor,10+ years,MORTGAGE,43000.0,Fully Paid,credit_card,Credit card refinancing,14.43,0.0,01/01/2015,44382010
14000.0, 60 months, 14.31%,328.01,Operator,9 years,MORTGAGE,145000.0,Fully Paid,credit_card,Credit card refinancing,15.37,0.0,01/11/2014,67531395
6700.0, 36 months, 18.92%,245.33,,n/a,MORTGAGE,20000.0,Fully Paid,home_improvement,Home improvement,19.33,0.0,01/04/2014,75343811
5000.0, 36 months, 12.49%,167.25,Registered nurse,3 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,Debt consolidation,17.98,0.0,01/06/2014,46510212
9000.0, 36 months, 12.29%,300.18,RN,10+ years,MORTGAGE,140000.0,Fully Paid,home_improvement,Home improvement,18.43,0.0,01/05/2015,95682422
12000.0, 60 months, 12.99%,272.98,machine operator,4 years,MORTGAGE,45000.0,Fully Paid,other,Other,2.88,0.0,01/11/2014,14941582
8000.0, 36 months, 12.49%,267.6,Director of Marketing,4 years,MORTGAGE,53800.0,Fully Paid,debt_consolidation,Debt consolidation,26.81,0.0,01/04/2014,58192720
15000.0, 36 months, 12.99%,505.34,Foreman Ironworker,10+ years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,Debt consolidation,3.71,0.0,01/02/2015,30785020
6000.0, 36 months, 14.64%,206.94,administrative assistant,5 years,MORTGAGE,32000.0,Fully Paid,home_improvement,Home improvement,15.49,1.0,01/03/2014,75311874
15975.0, 60 months, 23.43%,454.3,Teacher,2 years,MORTGAGE,40000.0,Charged Off,debt_consolidation,Debt consolidation,35.94,0.0,01/08/2014,19144527
12250.0, 36 months, 10.15%,396.14,Managing Member,7 years,MORTGAGE,96000.0,Charged Off,credit_card,Credit card refinancing,16.47,0.0,01/05/2014,49886493
16050.0, 60 months, 14.64%,378.81,Detective,6 years,OWN,55000.0,Fully Paid,credit_card,Credit card refinancing,29.57,1.0,01/04/2014,97542110
12000.0, 36 months, 16.99%,427.78,Property Manager,3 years,RENT,52000.0,Fully Paid,debt_consolidation,Debt consolidation,15.92,0.0,01/04/2015,29295409
7675.0, 36 months, 12.99%,258.57,Security,8 years,RENT,40000.0,Fully Paid,debt_consolidation,Debt consolidation,18.9,0.0,01/03/2014,47102287
6400.0, 36 months, 13.65%,217.66,Bookkeeper,2 years,RENT,30000.0,Fully Paid,credit_card,Credit card refinancing,34.48,1.0,01/04/2014,81649803
7000.0, 36 months, 10.99%,229.14,General Manager,5 years,MORTGAGE,49000.0,Fully Paid,other,Other,11.0,0.0,01/06/2015,19356399
8825.0, 36 months, 15.61%,308.57,Production Management,1 year,RENT,81000.0,Fully Paid,debt_consolidation,Debt consolidation,23.66,1.0,01/07/2015,28256912
3000.0, 36 months, 12.29%,100.06,Project Manager,1 year,RENT,120000.0,Fully Paid,other,Other,8.09,1.0,01/09/2015,53318094
5400.0, 36 months, 16.99%,192.5,Sales Agent,3 years,RENT,33000.0,Charged Off,debt_consolidation,Debt consolidation,20.62,1.0,01/06/2014,80590548
19600.0, 36 months, 18.25%,711.05,manager,6 years,MORTGAGE,54000.0,Charged Off,debt_consolidation,Debt consolidation,10.67,0.0,01/01/2014,21476050
35000.0, 60 months, 20.99%,946.68,Vice President / Loan Workout Officer,4 years,MORTGAGE,108000.0,Fully Paid,debt_consolidation,Debt consolidation,6.16,1.0,01/06/2014,68364483
10000.0, 36 months, 12.49%,334.49,Front desk,10+ years,RENT,36000.0,Fully Paid,debt_consolidation,Debt consolidation,25.97,1.0,01/09/2014,48310153
2000.0, 36 months,  9.99%,64.53,,n/a,RENT,18672.0,Fully Paid,car,Car financing,13.37,0.0,01/02/2015,34609705
35000.0, 36 months, 12.99%,1179.12,SVP - Risk,10+ years,MORTGAGE,110000.0,Fully Paid,credit_card,Credit card refinancing,16.35,0.0,01/10/2014,72262069
2975.0, 36 months, 16.59%,105.47,,n/a,RENT,52000.0,Fully Paid,debt_consolidation,Debt consolidation,1.85,0.0,01/03/2014,89796112
22400.0, 60 months, 18.84%,579.1,BUS OPERATOR,10+ years,RENT,89000.0,Fully Paid,debt_consolidation,Debt consolidation,22.41,0.0,01/02/2015,87076781
14000.0, 36 months,  7.90%,438.07,Administrative Assistant 4,10+ years,MORTGAGE,55876.0,Fully Paid,debt_consolidation,Debt consolidation,12.18,0.0,01/01/2014,69136960
9800.0, 36 months, 13.98%,334.85,Traffic Director,10+ years,RENT,53000.0,Fully Paid,debt_consolidation,Debt consolidation,24.23,0.0,01/02/2014,96747098
7000.0, 36 months,  6.03%,213.05,Parts Consultant,9 years,OWN,65000.0,Fully Paid,car,vwloan,10.3,0.0,01/01/2014,71867485
6000.0, 36 months, 15.61%,209.79,Store Manager,3 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,Debt consolidation,16.58,0.0,01/02/2014,64878339
15000.0, 60 months, 14.99%,356.78,MSR,10+ years,MORTGAGE,42000.0,Fully Paid,debt_consolidation,Debt consolidation,20.51,0.0,01/02/2015,40384517
4200.0, 36 months, 12.49%,140.49,Registered Nurse,2 years,RENT,60000.0,Fully Paid,credit_card,Credit card refinancing,37.28,0.0,01/10/2014,32961509
20000.0, 36 months,  9.49%,640.57,Winemaker,4 years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,Debt consolidation,5.36,1.0,01/12/2014,20769856
7475.0, 36 months, 12.39%,249.68,lead teacher,4 years,MORTGAGE,17200.0,Fully Paid,debt_consolidation,Debt consolidation,16.96,1.0,01/01/2015,47617645
7500.0, 36 months, 12.99%,252.67,Animal care spec,< 1 year,RENT,28000.0,Fully Paid,other,Other,27.71,0.0,01/07/2014,39915802
6000.0, 36 months, 10.99%,196.41,Quality Control,2 years,RENT,46000.0,Fully Paid,debt_consolidation,Debt consolidation,22.12,0.0,01/10/2014,74158869
24000.0, 36 months, 10.99%,785.62,Teacher,10+ years,RENT,75000.0,Charged Off,credit_card,Credit card refinancing,10.91,0.0,01/06/2014,82301875
10000.0, 36 months, 15.61%,349.65,Software Enginerr,10+ years,RENT,93000.0,Fully Paid,debt_consolidation,Debt consolidation,25.79,1.0,01/06/2014,14529594
18200.0, 36 months,  6.49%,557.73,Director,< 1 year,RENT,140000.0,Fully Paid,credit_card,Credit card refinancing,12.27,0.0,01/09/2014,28178020
35000.0, 36 months, 14.47%,1204.23,SENIOR MANAGER,10+ years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,Debt consolidation,17.01,1.0,01/01/2014,69193573
25000.0, 60 months, 16.59%,615.82,Operations Manager,7 years,MORTGAGE,97000.0,Fully Paid,credit_card,Credit card refinancing,13.77,0.0,01/05/2014,14123481
3375.0, 36 months, 18.25%,122.44,houseman,10+ years,RENT,52900.0,Charged Off,debt_consolidation,Debt consolidation,11.59,0.0,01/04/2014,87676900
4800.0, 36 months, 13.98%,164.01,Forklift operater,10+ years,MORTGAGE,50543.0,Fully Paid,debt_consolidation,Debt consolidation,13.27,1.0,01/07/2014,21892144
22000.0, 36 months,  9.49%,704.63,Mortgage Loan Officer,4 years,MORTGAGE,100000.0,Fully Paid,credit_card,Credit card refinancing,16.68,0.0,01/01/2015,33801898
11200.0, 36 months, 16.99%,399.26,Foreman,4 years,MORTGAGE,67000.0,Fully Paid,other,Other,16.05,0.0,01/03/2015,76417580
10000.0, 36 months, 13.98%,341.68,Store Sales Manager,6 years,RENT,45000.0,Charged Off,debt_consolidation,Debt consolidation,8.11,0.0,01/09/2014,56860271
30000.0, 36 months,  9.49%,960.85,Auditor,4 years,OWN,89900.0,Fully Paid,debt_consolidation,Debt consolidation,14.71,0.0,01/01/2015,30476359
10000.0, 36 months, 15.61%,349.65,lpn,1 year,RENT,34000.0,Charged Off,medical,Medical expenses,25.41,0.0,01/10/2014,84063407
7200.0, 36 months, 10.99%,235.69,Conductor,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,Debt consolidation,14.66,0.0,01/08/2014,34117450
7200.0, 36 months,  7.69%,224.6,Journeyman ,10+ years,MORTGAGE,70000.0,Charged Off,home_improvement,Home improvement,14.38,0.0,01/07/2014,28838321
11300.0, 36 months,  8.39%,356.14,Dept. Manager,3 years,RENT,50363.69,Fully Paid,credit_card,Credit card refinancing,26.23,0.0,01/05/2014,85557046
13700.0, 36 months, 13.35%,463.93,Receiving Clerk,6 years,RENT,31304.0,Charged Off,debt_consolidation,Debt consolidation,12.85,0.0,01/10/2014,78293433
13000.0, 60 months, 12.99%,295.73,Senior IT Infrastructure Manager,10+ years,MORTGAGE,108000.0,Fully Paid,debt_consolidation,Debt consolidation,7.52,1.0,01/07/2014,14955895
20000.0, 36 months,  7.62%,623.23,RN,6 years,MORTGAGE,73000.0,Fully Paid,debt_consolidation,Debt consolidation,24.36,0.0,01/01/2014,66101155
25000.0, 36 months, 10.64%,814.22,Management,6 years,RENT,96000.0,Fully Paid,debt_consolidation,Debt consolidation,14.74,0.0,01/12/2015,59428561
16000.0, 60 months, 11.49%,351.81,Police Officer,10+ years,MORTGAGE,103000.0,Fully Paid,debt_consolidation,Debt consolidation,14.26,0.0,01/11/2015,24304195
3500.0, 36 months, 12.99%,117.92,Teacher ,10+ years,RENT,58000.0,Fully Paid,other,Other,21.17,0.0,01/01/2015,59825014
35000.0, 60 months, 12.99%,796.18,Department Administrator,5 years,OWN,150000.0,Fully Paid,credit_card,Credit card refinancing,26.95,0.0,01/09/2014,72201850
7000.0, 36 months, 11.53%,230.94,Payroll ,2 years,MORTGAGE,85000.0,Fully Paid,credit_card,Credit card refinancing,13.47,0.0,01/07/2015,76929080
4000.0, 36 months, 12.69%,134.18,kitchen manager,5 years,MORTGAGE,41500.0,Fully Paid,debt_consolidation,Home improvement,3.82,0.0,01/05/2015,17564891
6000.0, 36 months, 14.99%,207.97,ES TECH,7 years,MORTGAGE,74000.0,Charged Off,debt_consolidation,Debt consolidation,24.25,0.0,01/07/2014,17727145
9600.0, 36 months, 12.29%,320.19,Office Manager,< 1 year,MORTGAGE,45760.0,Fully Paid,debt_consolidation,Debt consolidation,9.95,0.0,01/02/2015,72855107
9000.0, 60 months, 12.99%,204.74,ESL Coordinator,7 years,MORTGAGE,55598.0,Fully Paid,credit_card,Credit card refinancing,18.09,0.0,01/06/2014,78307617
9000.0, 36 months, 17.57%,323.44,Manager,1 year,RENT,125000.0,Fully Paid,debt_consolidation,Debt consolidation,0.48,0.0,01/08/2015,95186695
5000.0, 36 months, 13.98%,170.84,sreative services,10+ years,MORTGAGE,49000.0,Fully Paid,home_improvement,Home improvement,19.96,1.0,01/05/2014,46228771
9425.0, 36 months, 13.98%,322.04,Administrative Assistant,10+ years,MORTGAGE,35000.0,Fully Paid,credit_card,Credit card refinancing,29.49,0.0,01/10/2014,70225859
28000.0, 36 months,  6.99%,864.44,Administrative Director of Nursing,< 1 year,OWN,180000.0,Fully Paid,credit_card,Credit card refinancing,8.58,0.0,01/02/2015,99398171
17500.0, 36 months,  7.62%,545.33,"Field Sales Director, Furniture",4 years,MORTGAGE,150000.0,Fully Paid,credit_card,Credit card refinancing,3.9,0.0,01/02/2014,50841076
21600.0, 36 months, 19.52%,797.47,CONSTRUCTION MANAGER,10+ years,RENT,54000.0,Charged Off,credit_card,Credit card refinancing,30.2,1.0,01/05/2015,94329123
17000.0, 36 months, 10.99%,556.48,Bursar,< 1 year,MORTGAGE,60000.0,Fully Paid,other,Other,22.68,0.0,01/02/2015,76868237
4000.0, 36 months, 10.15%,129.36,,n/a,MORTGAGE,54000.0,Fully Paid,credit_card,Credit card refinancing,4.89,0.0,01/07/2014,62191769
10000.0, 36 months, 12.99%,336.9,Operations manager,1 year,RENT,60000.0,Fully Paid,debt_consolidation,Debt consolidation,15.84,0.0,01/07/2014,95351519
10775.0, 36 months, 16.55%,381.75,Supervvisor,6 years,RENT,41000.0,Fully Paid,car,Car financing,29.22,0.0,01/04/2015,10253449
23000.0, 36 months,  6.24%,702.21,Business Manager,8 years,OWN,65000.0,Fully Paid,credit_card,Credit card refinancing,15.84,1.0,01/06/2015,23550783
24875.0, 60 months, 26.06%,745.66,Technician,10+ years,RENT,82000.0,Charged Off,debt_consolidation,Debt consolidation,19.52,0.0,01/04/2015,62246415
8000.0, 36 months, 10.99%,261.88,Portfolio Manager,6 years,MORTGAGE,100000.0,Fully Paid,credit_card,Credit card refinancing,12.79,1.0,01/01/2014,78881665
4000.0, 36 months, 15.31%,139.27,Head Cashier,2 years,RENT,20000.0,Fully Paid,debt_consolidation,Debt consolidation,22.69,0.0,01/04/2014,85446953
35000.0, 36 months, 13.33%,1184.86,managing director,4 years,MORTGAGE,150000.0,Fully Paid,credit_card,Credit card refinancing,7.42,0.0,01/05/2015,19313449
13000.0, 60 months, 14.31%,304.59,Asst.  Mgr,10+ years,RENT,51000.0,Fully Paid,debt_consolidation,Debt consolidation,13.13,0.0,01/01/2015,66687461
22000.0, 36 months, 10.99%,720.15,Partner,9 years,MORTGAGE,220258.0,Fully Paid,debt_consolidation,Debt consolidation,19.58,0.0,01/05/2015,94868598
11000.0, 36 months,  9.67%,353.24,RN,2 years,RENT,55500.0,Fully Paid,debt_consolidation,Debt consolidation,29.1,1.0,01/04/2014,18997089
5000.0, 36 months, 10.99%,163.67,Line Leader,5 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,Debt consolidation,13.55,0.0,01/10/2014,58238988
9500.0, 36 months, 16.59%,336.77,Mail Processing Clerk,10+ years,MORTGAGE,73000.0,Fully Paid,credit_card,Credit card refinancing,26.04,0.0,01/04/2014,74295970
12000.0, 36 months,  9.99%,387.15,Director Operations,10+ years,MORTGAGE,95000.0,Fully Paid,credit_card,Credit card refinancing,13.2,1.0,01/08/2015,76543205
20000.0, 36 months, 11.99%,664.2,Teacher,10+ years,MORTGAGE,74000.0,Charged Off,debt_consolidation,Debt consolidation,26.08,0.0,01/02/2014,75234100
5000.0, 36 months, 12.39%,167.01,,n/a,MORTGAGE,36000.0,Fully Paid,debt_consolidation,Debt consolidation,32.33,0.0,01/11/2014,46959102
16000.0, 60 months, 12.39%,359.08,Financial Analyst,7 years,MORTGAGE,95632.0,Fully Paid,debt_consolidation,Debt consolidation,11.11,0.0,01/11/2014,41909690
22875.0, 36 months,  6.03%,696.22,Benefits Manager,10+ years,MORTGAGE,93000.0,Fully Paid,debt_consolidation,Debt consolidation,15.57,0.0,01/03/2014,43406707
11200.0, 36 months, 14.49%,385.47,senior customer service agent,10+ years,RENT,47000.0,Charged Off,debt_consolidation,Debt consolidation,17.25,0.0,01/07/2014,13474574
9000.0, 36 months,  9.67%,289.02,Digital Artist/Stereographer,6 years,RENT,89000.0,Fully Paid,debt_consolidation,Debt consolidation,16.61,0.0,01/04/2014,64558087
4350.0, 36 months, 11.99%,144.47,Supervisor,10+ years,MORTGAGE,56224.0,Fully Paid,credit_card,Credit card refinancing,16.01,0.0,01/01/2014,49090296
20000.0, 60 months, 15.61%,482.23,Human Resources Manager,2 years,MORTGAGE,95000.0,Fully Paid,debt_consolidation,Debt consolidation,19.0,0.0,01/04/2015,16970106
21000.0, 60 months, 13.35%,481.59,Customer Service,9 years,MORTGAGE,70000.0,Charged Off,debt_consolidation,Debt consolidation,11.07,1.0,01/10/2014,27147203
